date,primary type,secondary type,latitude,longitude
2016-02-24 22:59:00,ASSAULT,SIMPLE,41.777694703,-87.607128049
2016-02-24 19:30:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,41.772386487,-87.607008297
2016-02-24 19:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.779697806,-87.613195258
2016-02-24 18:07:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774196541,-87.603358499
2016-02-24 08:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.781231428,-87.620606304
2016-02-23 18:22:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.783428318,-87.607254015
2016-02-23 13:56:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.775815434,-87.615515359
2016-02-23 13:30:00,BATTERY,SIMPLE,41.77587085,-87.609476619
2016-02-23 09:00:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,41.777558327,-87.615558249
2016-02-23 08:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.776125573,-87.61070558
2016-02-23 04:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.776190615,-87.607093691
2016-02-22 04:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.764926972,-87.610406058
2016-02-22 03:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.782155365,-87.610362894
2016-02-21 18:25:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.768359698,-87.619561109
2016-02-21 17:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.76729305,-87.61529879
2016-02-21 17:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.772303877,-87.621874577
2016-02-21 07:30:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,41.779059693,-87.615596501
2016-02-21 07:00:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,41.779059693,-87.615596501
2016-02-20 15:32:00,BATTERY,AGGRAVATED: HANDGUN,41.789318865,-87.617960897
2016-02-20 15:30:00,BATTERY,SIMPLE,41.777558327,-87.615558249
2016-02-20 12:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.781576603,-87.615660095
2016-02-20 06:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774214469,-87.599710588
2016-02-20 06:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774214469,-87.599710588
2016-02-20 03:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.790301117,-87.61748794
2016-02-20 03:00:00,BATTERY,SIMPLE,41.776018543,-87.615520426
2016-02-19 22:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.770679288,-87.606968903
2016-02-19 18:00:00,BATTERY,SIMPLE,41.780946398,-87.621995369
2016-02-19 14:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.788784178,-87.615832724
2016-02-19 13:15:00,ASSAULT,SIMPLE,41.765294699,-87.604757012
2016-02-19 13:04:00,ASSAULT,SIMPLE,41.777838294,-87.615566126
2016-02-19 06:00:00,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,41.783522021,-87.593125671
2016-02-18 21:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.766594486,-87.612865286
2016-02-18 19:36:00,BATTERY,SIMPLE,41.785311089,-87.612076444
2016-02-18 19:20:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,41.778980114,-87.615597389
2016-02-18 01:31:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,41.771914123,-87.62186422
2016-02-18 01:18:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,41.779213408,-87.61560212
2016-02-18 00:31:00,INTIMIDATION,INTIMIDATION,41.784833656,-87.622212733
2016-02-17 23:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774375943,-87.613086155
2016-02-17 20:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.775085125,-87.592551796
2016-02-17 18:40:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,41.765815405,-87.608984843
2016-02-17 16:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.77354959,-87.622729653
2016-02-17 15:35:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.784999146,-87.610910278
2016-02-17 14:06:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.777484213,-87.615555409
2016-02-17 09:30:00,BATTERY,SIMPLE,41.768381311,-87.612911277
2016-02-16 16:20:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,41.777558327,-87.615558249
2016-02-16 13:08:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,41.778015745,-87.598061446
2016-02-16 11:10:00,ASSAULT,SIMPLE,41.77943785,-87.60590949
2016-02-16 09:00:00,BATTERY,SIMPLE,41.785161229,-87.620603115
2016-02-15 17:51:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.78287758,-87.615689586
2016-02-15 16:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.767509864,-87.616179796
2016-02-15 13:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.785590821,-87.621727697
2016-02-15 10:44:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.775722112,-87.615512733
2016-02-15 07:30:00,BATTERY,SIMPLE,41.790320325,-87.617487726
2016-02-14 23:45:00,ASSAULT,SIMPLE,41.769264,-87.619349468
2016-02-14 20:00:00,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,41.765268756,-87.600677572
2016-02-14 13:58:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.767929908,-87.620174376
2016-02-14 12:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.77786278,-87.601612119
2016-02-14 09:00:00,ASSAULT,AGGRAVATED: HANDGUN,41.774996016,-87.602634547
2016-02-14 04:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.778980114,-87.615597389
2016-02-14 01:35:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774398607,-87.611887103
2016-02-13 21:00:00,ASSAULT,SIMPLE,41.777577536,-87.615558035
2016-02-13 11:54:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.76870453,-87.614128347
2016-02-13 10:00:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,41.781540907,-87.615656827
2016-02-13 07:28:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.775834643,-87.615515144
2016-02-13 03:00:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,41.774993832,-87.602722558
2016-02-13 03:00:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,41.781560138,-87.615660279
2016-02-12 21:03:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.777522654,-87.615558647
2016-02-12 00:40:00,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,41.776150283,-87.615522623
2016-02-11 23:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.777848842,-87.593011267
2016-02-11 18:12:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.768649625,-87.614125294
2016-02-11 16:15:00,BATTERY,SIMPLE,41.778015745,-87.598061446
2016-02-10 17:48:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.784991132,-87.614445021
2016-02-10 15:47:00,BATTERY,SIMPLE,41.777635185,-87.615561058
2016-02-10 14:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.78696081,-87.622266229
2016-02-09 22:00:00,ASSAULT,AGGRAVATED PO: OTHER DANG WEAP,41.76680404,-87.605619683
2016-02-09 18:55:50,INTIMIDATION,INTIMIDATION,41.788353264,-87.615822861
2016-02-09 11:00:00,ASSAULT,AGG PRO.EMP: OTHER DANG WEAPON,41.766801004,-87.611664319
2016-02-08 19:03:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.777503445,-87.615558861
2016-02-08 15:27:00,ASSAULT,SIMPLE,41.785187197,-87.608524835
2016-02-08 12:25:00,ASSAULT,SIMPLE,41.772370917,-87.620293818
2016-02-08 08:20:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,41.766894326,-87.611666939
2016-02-07 20:10:00,BATTERY,SIMPLE,41.790561874,-87.617496039
2016-02-07 13:52:00,ASSAULT,SIMPLE,41.777690067,-87.615560446
2016-02-07 12:50:00,BATTERY,SIMPLE,41.77268594,-87.605758495
2016-02-07 05:05:00,BATTERY,SIMPLE,41.781270337,-87.608403957
2016-02-07 02:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774222681,-87.607049903
2016-02-07 01:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.776195719,-87.594551732
2016-02-06 23:30:00,ASSAULT,SIMPLE,41.782087594,-87.613993478
2016-02-06 21:19:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,41.782927032,-87.620547195
2016-02-06 19:37:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,41.782927032,-87.620547195
2016-02-06 17:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.771226087,-87.611431428
2016-02-06 16:25:00,ASSAULT,AGGRAVATED: HANDGUN,41.770695046,-87.608160122
2016-02-06 11:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.776783945,-87.605448213
2016-02-06 10:00:00,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,41.76680404,-87.605619683
2016-02-06 04:58:00,ASSAULT,AGGRAVATED: HANDGUN,41.777538803,-87.617266929
2016-02-06 00:08:00,HOMICIDE,FIRST DEGREE MURDER,41.765129284,-87.616855105
2016-02-05 14:15:00,BATTERY,SIMPLE,41.780251765,-87.614886595
2016-02-05 13:30:00,ASSAULT,SIMPLE,41.778615908,-87.603957315
2016-02-04 22:40:00,ASSAULT,SIMPLE,41.771103898,-87.618221974
2016-02-04 16:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.767409269,-87.621184531
2016-02-04 14:43:00,ASSAULT,SIMPLE,41.783891154,-87.615399623
2016-02-04 13:30:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,41.785187197,-87.608524835
2016-02-04 10:55:00,ASSAULT,AGGRAVATED: HANDGUN,41.790597548,-87.617495642
2016-02-04 06:00:00,BATTERY,SIMPLE,41.7799566,-87.605921959
2016-02-03 23:53:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.77624505,-87.6009706
2016-02-03 22:18:00,ASSAULT,AGGRAVATED: HANDGUN,41.775951378,-87.613119854
2016-02-03 20:44:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774009896,-87.603353283
2016-02-03 16:00:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,41.779073436,-87.615600014
2016-02-02 21:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.773686818,-87.622731804
2016-02-02 19:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.785018995,-87.609703726
2016-02-02 16:05:00,BATTERY,SIMPLE,41.780226662,-87.596195666
2016-02-02 15:30:00,ASSAULT,PRO EMP HANDS NO/MIN INJURY,41.783365222,-87.622173961
2016-02-02 12:45:00,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,41.778015745,-87.598061446
2016-02-01 22:36:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.787480544,-87.618458018
2016-02-01 11:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.786932412,-87.623887252
2016-01-31 21:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.778966393,-87.615597542
2016-01-31 21:11:00,ASSAULT,AGGRAVATED: HANDGUN,41.782881146,-87.623774252
2016-01-31 19:33:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,41.781205441,-87.61204546
2016-01-31 13:26:00,BATTERY,SIMPLE,41.778282502,-87.593020945
2016-01-31 13:19:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.768924296,-87.618561435
2016-01-31 13:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.785848109,-87.607582382
2016-01-31 09:00:00,BATTERY,SIMPLE,41.781629386,-87.614445908
2016-01-31 07:00:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,41.770455618,-87.623430981
2016-01-30 23:00:00,CRIM SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,41.767974608,-87.61853532
2016-01-30 20:16:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,41.766949208,-87.611666324
2016-01-30 14:35:00,BATTERY,AGGRAVATED: HANDGUN,41.769228544,-87.621153413
2016-01-30 05:00:00,BATTERY,AGGRAVATED: HANDGUN,41.779059693,-87.615596501
2016-01-29 22:30:00,BATTERY,SIMPLE,41.777558327,-87.615558249
2016-01-29 21:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.77354959,-87.622729653
2016-01-29 19:45:00,ASSAULT,SIMPLE,41.775004068,-87.601743597
2016-01-29 16:20:00,BATTERY,SIMPLE,41.780226662,-87.596195666
2016-01-29 15:30:00,ASSAULT,PRO EMP HANDS NO/MIN INJURY,41.785187197,-87.608524835
2016-01-29 15:10:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,41.77587085,-87.609476619
2016-01-29 10:00:00,ASSAULT,PRO EMP HANDS NO/MIN INJURY,41.785187197,-87.608524835
2016-01-28 17:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.780031506,-87.627164065
2016-01-28 04:10:00,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,41.780110888,-87.615617777
2016-01-27 23:13:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.778222388,-87.604651032
2016-01-27 22:54:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.78508896,-87.617366256
2016-01-27 02:13:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.769252332,-87.605679991
2016-01-26 22:37:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.788383505,-87.620681096
2016-01-26 22:00:00,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,41.768241646,-87.621765503
2016-01-26 16:36:00,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,41.778015745,-87.598061446
2016-01-26 13:20:00,ASSAULT,SIMPLE,41.770214345,-87.618598435
2016-01-26 10:30:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,41.780020822,-87.62276087
2016-01-26 00:10:00,ASSAULT,AGGRAVATED: HANDGUN,41.77015944,-87.618595379
2016-01-25 10:10:00,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,41.777311163,-87.604632017
2016-01-25 02:40:00,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,41.786670801,-87.62063773
2016-01-25 00:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.786670801,-87.62063773
2016-01-24 23:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.783432002,-87.615701737
2016-01-24 23:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.779492755,-87.605912536
2016-01-24 22:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.785268355,-87.614452924
2016-01-24 21:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.779473523,-87.605909087
2016-01-24 14:01:00,BATTERY,SIMPLE,41.781322801,-87.617206498
2016-01-24 10:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.77744854,-87.615555807
2016-01-24 08:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.77786278,-87.601612119
2016-01-24 01:55:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,41.769452949,-87.6087643
2016-01-23 23:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.781335054,-87.615651789
2016-01-22 22:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.785848109,-87.607582382
2016-01-22 20:00:00,ASSAULT,SIMPLE,41.769323625,-87.616144931
2016-01-22 18:40:00,ASSAULT,SIMPLE,41.788699253,-87.604954085
2016-01-22 17:27:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774344746,-87.603360484
2016-01-22 16:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.785161229,-87.620603115
2016-01-22 15:05:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,41.766687809,-87.612867908
2016-01-22 03:09:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.77786278,-87.601612119
2016-01-21 23:00:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,41.77634248,-87.597321663
2016-01-21 22:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.781811321,-87.594674264
2016-01-21 21:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774612074,-87.594522247
2016-01-21 13:03:00,ASSAULT,PRO EMP HANDS NO/MIN INJURY,41.778015745,-87.598061446
2016-01-21 11:30:00,ASSAULT,SIMPLE,41.778100801,-87.596773617
2016-01-21 02:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.772100768,-87.621869489
2016-01-20 21:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.791158739,-87.616833005
2016-01-20 21:00:00,ASSAULT,AGGRAVATED: HANDGUN,41.776322631,-87.605838376
2016-01-20 15:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.777848842,-87.593011267
2016-01-19 18:15:00,BATTERY,SIMPLE,41.778754713,-87.617297398
2016-01-18 19:15:00,BATTERY,SIMPLE,41.772733752,-87.624824586
2016-01-18 17:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.777558327,-87.615558249
2016-01-18 16:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.779800967,-87.625377411
2016-01-18 14:55:00,BATTERY,SIMPLE,41.777703684,-87.604213289
2016-01-18 10:05:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.765241985,-87.611623142
2016-01-17 22:30:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,41.77605146,-87.610702746
2016-01-17 19:22:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,41.765845984,-87.600392422
2016-01-17 14:35:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.789338513,-87.616710265
2016-01-17 14:30:00,BATTERY,SIMPLE,41.780110888,-87.615617777
2016-01-17 10:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.782987402,-87.620546526
2016-01-17 00:16:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774335213,-87.6070523
2016-01-17 00:02:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.76800577,-87.616929404
2016-01-16 20:25:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.787729368,-87.603043656
2016-01-16 19:14:00,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,41.779059693,-87.615596501
2016-01-16 14:47:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.765267716,-87.603100499
2016-01-16 12:10:00,ASSAULT,AGGRAVATED: HANDGUN,41.781901899,-87.594676891
2016-01-16 11:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.786932412,-87.623887252
2016-01-16 08:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.784999146,-87.610910278
2016-01-16 04:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.772456825,-87.618661523
2016-01-16 00:05:00,ASSAULT,SIMPLE,41.780415657,-87.605608794
2016-01-15 23:46:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.783081966,-87.613267388
2016-01-15 11:45:00,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,41.783457367,-87.614491487
2016-01-15 11:00:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,41.785187197,-87.608524835
2016-01-15 00:55:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.779090182,-87.599141734
2016-01-14 21:35:00,BATTERY,SIMPLE,41.764849317,-87.616847223
2016-01-14 21:30:00,BATTERY,SIMPLE,41.785250369,-87.601176123
2016-01-14 19:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.783316167,-87.593120705
2016-01-14 17:40:00,ASSAULT,SIMPLE,41.765267716,-87.603100499
2016-01-14 14:23:00,INTIMIDATION,INTIMIDATION,41.775815434,-87.615515359
2016-01-13 02:55:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774381882,-87.599712346
2016-01-12 15:00:00,BATTERY,SIMPLE,41.7799566,-87.605921959
2016-01-12 12:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.784859393,-87.614442826
2016-01-12 12:25:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.783327624,-87.610870377
2016-01-12 08:40:00,BATTERY,SIMPLE,41.778015745,-87.598061446
2016-01-12 02:40:00,BATTERY,AGG PO HANDS NO/MIN INJURY,41.777961205,-87.611968161
2016-01-11 23:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.777838294,-87.615566126
2016-01-11 20:09:00,BATTERY,AGGRAVATED: HANDGUN,41.769228453,-87.621138751
2016-01-11 15:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.783357911,-87.615702563
2016-01-11 13:25:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,41.773042888,-87.61144405
2016-01-11 11:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774114711,-87.602142304
2016-01-11 00:24:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.779073436,-87.615600014
2016-01-10 23:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.769286936,-87.618183502
2016-01-10 22:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.770386474,-87.620242479
2016-01-10 21:14:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,41.777522654,-87.615558647
2016-01-10 18:30:00,ASSAULT,AGGRAVATED: HANDGUN,41.783588303,-87.625412747
2016-01-10 18:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.775815434,-87.615515359
2016-01-10 17:23:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.790614695,-87.604943402
2016-01-10 15:10:00,BATTERY,AGGRAVATED: HANDGUN,41.789304129,-87.618679773
2016-01-10 15:00:00,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,41.768483173,-87.621770165
2016-01-10 11:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.772343238,-87.610594066
2016-01-08 18:45:00,ASSAULT,SIMPLE,41.782913276,-87.615692855
2016-01-08 18:35:00,BATTERY,SIMPLE,41.781576603,-87.615660095
2016-01-08 17:00:00,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,41.76680404,-87.605619683
2016-01-08 15:16:00,BATTERY,SIMPLE,41.773085402,-87.60904236
2016-01-08 12:10:00,BATTERY,SIMPLE,41.780946398,-87.621995369
2016-01-08 10:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.782085516,-87.61409983
2016-01-07 23:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.770503498,-87.616996924
2016-01-07 21:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.784630525,-87.622203978
2016-01-07 19:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.783050539,-87.620549493
2016-01-07 18:18:00,ASSAULT,SIMPLE,41.788608589,-87.620689604
2016-01-07 16:00:00,BATTERY,SIMPLE,41.777308348,-87.625247179
2016-01-07 11:45:00,ASSAULT,SIMPLE,41.777950825,-87.615568537
2016-01-07 11:00:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,41.784611316,-87.622204191
2016-01-06 19:20:00,ASSAULT,SIMPLE,41.766295804,-87.616886113
2016-01-06 18:49:00,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,41.76527641,-87.614049337
2016-01-06 13:50:00,BATTERY,SIMPLE,41.778015745,-87.598061446
2016-01-06 06:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.785034842,-87.610913544
2016-01-05 22:10:00,BATTERY,SIMPLE,41.777558327,-87.615558249
2016-01-05 17:35:00,ASSAULT,SIMPLE,41.777783073,-87.617271544
2016-01-05 13:20:00,ASSAULT,AGGRAVATED: HANDGUN,41.779276522,-87.615601416
2016-01-05 12:13:00,ASSAULT,SIMPLE,41.781184105,-87.615649806
2016-01-05 11:55:00,ASSAULT,SIMPLE,41.770128396,-87.615377145
2016-01-05 11:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.787014838,-87.619031541
2016-01-04 18:30:00,BATTERY,SIMPLE,41.777445647,-87.604634161
2016-01-04 17:00:00,ASSAULT,SIMPLE,41.777783389,-87.615563072
2016-01-04 15:50:00,BATTERY,SIMPLE,41.769022335,-87.620206266
2016-01-03 23:01:00,ASSAULT,SIMPLE,41.764041886,-87.606266693
2016-01-03 18:50:00,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,41.77024916,-87.615379465
2016-01-03 16:18:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.766810062,-87.620146457
2016-01-02 23:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.772854353,-87.621692527
2016-01-02 17:06:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.780184786,-87.61866738
2016-01-02 15:56:00,ASSAULT,SIMPLE,41.777694703,-87.607128049
2016-01-02 15:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.778201262,-87.599177537
2016-01-02 07:00:00,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,41.77442112,-87.610666056
2016-01-01 22:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.78340035,-87.613274825
2016-01-01 22:00:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,41.772324029,-87.610594282
2016-01-01 19:25:00,BATTERY,SIMPLE,41.767260121,-87.615299157
2016-01-01 19:00:00,ASSAULT,SIMPLE,41.780946398,-87.621995369
2016-01-01 13:58:00,ASSAULT,SIMPLE,41.78146195,-87.614440445
2016-01-01 03:05:00,BATTERY,SIMPLE,41.766632904,-87.612864857
